fight_id,event_id,fighter_1_id,fighter_2_id,event_date,event_year
7709,664,4316,1359,2007-06-23,2007
7709,664,1359,4316,2007-06-23,2007
7710,665,1260,2913,2007-06-16,2007
7710,665,2913,1260,2007-06-16,2007
7711,665,1491,3231,2007-06-16,2007
7711,665,3231,1491,2007-06-16,2007
7712,665,2336,3725,2007-06-16,2007
7712,665,3725,2336,2007-06-16,2007
7713,665,1492,1513,2007-06-16,2007
7713,665,1513,1492,2007-06-16,2007
7714,665,1642,3745,2007-06-16,2007
7714,665,3745,1642,2007-06-16,2007
7715,665,879,3953,2007-06-16,2007
7715,665,3953,879,2007-06-16,2007
7716,665,3494,3353,2007-06-16,2007
7716,665,3353,3494,2007-06-16,2007
7717,665,1613,2330,2007-06-16,2007
7717,665,2330,1613,2007-06-16,2007
7718,666,1219,3876,2007-06-12,2007
7718,666,3876,1219,2007-06-12,2007
7719,666,1222,609,2007-06-12,2007
7719,666,609,1222,2007-06-12,2007
7720,666,2518,3217,2007-06-12,2007
7720,666,3217,2518,2007-06-12,2007
7721,666,3964,373,2007-06-12,2007
7721,666,373,3964,2007-06-12,2007
7722,666,3115,1215,2007-06-12,2007
7722,666,1215,3115,2007-06-12,2007
7723,666,2508,3828,2007-06-12,2007
7723,666,3828,2508,2007-06-12,2007
7724,666,4013,798,2007-06-12,2007
7724,666,798,4013,2007-06-12,2007
7725,666,1868,3269,2007-06-12,2007
7725,666,3269,1868,2007-06-12,2007
7726,666,2657,641,2007-06-12,2007
7726,666,641,2657,2007-06-12,2007
7727,667,1816,2243,2007-05-26,2007
7727,667,2243,1816,2007-05-26,2007
7728,667,3009,520,2007-05-26,2007
7728,667,520,3009,2007-05-26,2007
7729,667,2436,3475,2007-05-26,2007
7729,667,3475,2436,2007-05-26,2007
7730,667,70,1835,2007-05-26,2007
7730,667,1835,70,2007-05-26,2007
7731,667,3841,2182,2007-05-26,2007
7731,667,2182,3841,2007-05-26,2007
7732,667,3680,1792,2007-05-26,2007
7732,667,1792,3680,2007-05-26,2007
7733,667,318,3483,2007-05-26,2007
7733,667,3483,318,2007-05-26,2007
7734,667,4000,3852,2007-05-26,2007
7734,667,3852,4000,2007-05-26,2007
7735,667,1450,2427,2007-05-26,2007
7735,667,2427,1450,2007-05-26,2007
7736,668,1421,1210,2007-04-21,2007
7736,668,1210,1421,2007-04-21,2007
7737,668,180,4270,2007-04-21,2007
7737,668,4270,180,2007-04-21,2007
7738,668,367,3728,2007-04-21,2007
7738,668,3728,367,2007-04-21,2007
7739,668,2345,1618,2007-04-21,2007
7739,668,1618,2345,2007-04-21,2007
7740,668,2073,3677,2007-04-21,2007
7740,668,3677,2073,2007-04-21,2007
7741,668,1138,1490,2007-04-21,2007
7741,668,1490,1138,2007-04-21,2007
7742,668,208,2188,2007-04-21,2007
7742,668,2188,208,2007-04-21,2007
7743,668,3468,4120,2007-04-21,2007
7743,668,4120,3468,2007-04-21,2007
7744,668,2242,3735,2007-04-21,2007
7744,668,3735,2242,2007-04-21,2007
7745,668,3968,902,2007-04-21,2007
7745,668,902,3968,2007-04-21,2007
7746,669,3626,3830,2007-04-07,2007
7746,669,3830,3626,2007-04-07,2007
7747,669,2079,3493,2007-04-07,2007
7747,669,3493,2079,2007-04-07,2007
7748,669,1746,1334,2007-04-07,2007
7748,669,1334,1746,2007-04-07,2007
7749,669,2913,3914,2007-04-07,2007
7749,669,3914,2913,2007-04-07,2007
7750,669,1502,318,2007-04-07,2007
7750,669,318,1502,2007-04-07,2007
7751,669,1658,1779,2007-04-07,2007
7751,669,1779,1658,2007-04-07,2007
7752,669,2207,3614,2007-04-07,2007
7752,669,3614,2207,2007-04-07,2007
7753,669,879,3828,2007-04-07,2007
7753,669,3828,879,2007-04-07,2007
7754,669,830,1612,2007-04-07,2007
7754,669,1612,830,2007-04-07,2007
7755,670,3855,1515,2007-04-05,2007
7755,670,1515,3855,2007-04-05,2007
7756,670,2510,1572,2007-04-05,2007
7756,670,1572,2510,2007-04-05,2007
7757,670,1232,2633,2007-04-05,2007
7757,670,2633,1232,2007-04-05,2007
7758,670,1450,3111,2007-04-05,2007
7758,670,3111,1450,2007-04-05,2007
7759,670,1198,2781,2007-04-05,2007
7759,670,2781,1198,2007-04-05,2007
7760,670,3057,2657,2007-04-05,2007
7760,670,2657,3057,2007-04-05,2007
7761,670,1681,3115,2007-04-05,2007
7761,670,3115,1681,2007-04-05,2007
7762,670,609,714,2007-04-05,2007
7762,670,714,609,2007-04-05,2007
7763,670,3964,2081,2007-04-05,2007
7763,670,2081,3964,2007-04-05,2007
7764,671,792,3922,2007-03-03,2007
7764,671,3922,792,2007-03-03,2007
7765,671,1953,2518,2007-03-03,2007
7765,671,2518,1953,2007-03-03,2007
7766,671,1260,2336,2007-03-03,2007
7766,671,2336,1260,2007-03-03,2007
7767,671,1748,2332,2007-03-03,2007
7767,671,2332,1748,2007-03-03,2007
7768,671,2138,3772,2007-03-03,2007
7768,671,3772,2138,2007-03-03,2007
7769,671,1559,1700,2007-03-03,2007
7769,671,1700,1559,2007-03-03,2007
7770,671,1222,1215,2007-03-03,2007
7770,671,1215,1222,2007-03-03,2007
7771,671,4013,934,2007-03-03,2007
7771,671,934,4013,2007-03-03,2007
7772,671,4138,1381,2007-03-03,2007
7772,671,1381,4138,2007-03-03,2007
7773,672,3678,2326,2007-02-03,2007
7773,672,2326,3678,2007-02-03,2007
7774,672,1210,3494,2007-02-03,2007
7774,672,3494,1210,2007-02-03,2007
7775,672,1746,1554,2007-02-03,2007
7775,672,1554,1746,2007-02-03,2007
7776,672,1816,1059,2007-02-03,2007
7776,672,1059,1816,2007-02-03,2007
7777,672,787,3745,2007-02-03,2007
7777,672,3745,787,2007-02-03,2007
7778,672,2436,3325,2007-02-03,2007
7778,672,3325,2436,2007-02-03,2007
7779,672,1067,1492,2007-02-03,2007
7779,672,1492,1067,2007-02-03,2007
7780,672,2345,1689,2007-02-03,2007
7780,672,1689,2345,2007-02-03,2007
7781,672,1613,3549,2007-02-03,2007
7781,672,3549,1613,2007-02-03,2007
7782,673,1143,3483,2007-01-25,2007
7782,673,3483,1143,2007-01-25,2007
7783,673,2889,1658,2007-01-25,2007
7783,673,1658,2889,2007-01-25,2007
7784,673,1255,1219,2007-01-25,2007
7784,673,1219,1255,2007-01-25,2007
7785,673,2424,2267,2007-01-25,2007
7785,673,2267,2424,2007-01-25,2007
7786,673,520,3269,2007-01-25,2007
7786,673,3269,520,2007-01-25,2007
7787,673,1642,3181,2007-01-25,2007
7787,673,3181,1642,2007-01-25,2007
7788,673,4000,1513,2007-01-25,2007
7788,673,1513,4000,2007-01-25,2007
7789,673,714,3153,2007-01-25,2007
7789,673,3153,714,2007-01-25,2007
7790,674,2243,2949,2006-12-30,2006
7790,674,2949,2243,2006-12-30,2006
7791,674,1835,1491,2006-12-30,2006
7791,674,1491,1835,2006-12-30,2006
7792,674,2336,2182,2006-12-30,2006
7792,674,2182,2336,2006-12-30,2006
7793,674,180,818,2006-12-30,2006
7793,674,818,180,2006-12-30,2006
7794,674,367,3574,2006-12-30,2006
7794,674,3574,367,2006-12-30,2006
7795,674,112,937,2006-12-30,2006
7795,674,937,112,2006-12-30,2006
7796,674,1421,2427,2006-12-30,2006
7796,674,2427,1421,2006-12-30,2006
7797,674,2913,3725,2006-12-30,2006
7797,674,3725,2913,2006-12-30,2006
7798,674,4267,3094,2006-12-30,2006
7798,674,3094,4267,2006-12-30,2006
7799,675,3493,3310,2006-12-13,2006
7799,675,3310,3493,2006-12-13,2006
7800,675,2079,1919,2006-12-13,2006
7800,675,1919,2079,2006-12-13,2006
7801,675,3009,1198,2006-12-13,2006
7801,675,1198,3009,2006-12-13,2006
7802,675,879,620,2006-12-13,2006
7802,675,620,879,2006-12-13,2006
7803,675,1618,4120,2006-12-13,2006
7803,675,4120,1618,2006-12-13,2006
7804,675,318,3520,2006-12-13,2006
7804,675,3520,318,2006-12-13,2006
7805,675,1215,2576,2006-12-13,2006
7805,675,2576,1215,2006-12-13,2006
7806,675,2153,2781,2006-12-13,2006
7806,675,2781,2153,2006-12-13,2006
7807,675,705,546,2006-12-13,2006
7807,675,546,705,2006-12-13,2006
7808,676,3830,1748,2006-11-18,2006
7808,676,1748,3830,2006-11-18,2006
7809,676,3922,2667,2006-11-18,2006
7809,676,2667,3922,2006-11-18,2006
7810,676,2518,3468,2006-11-18,2006
7810,676,3468,2518,2006-11-18,2006
7811,676,4156,2625,2006-11-18,2006
7811,676,2625,4156,2006-11-18,2006
7812,676,3855,2633,2006-11-18,2006
7812,676,2633,3855,2006-11-18,2006
7813,676,955,4013,2006-11-18,2006
7813,676,4013,955,2006-11-18,2006
7814,676,1572,3063,2006-11-18,2006
7814,676,3063,1572,2006-11-18,2006
7815,676,1792,3231,2006-11-18,2006
7815,676,3231,1792,2006-11-18,2006
7816,676,2889,3663,2006-11-18,2006
7816,676,3663,2889,2006-11-18,2006
7817,677,3626,2332,2006-11-11,2006
7817,677,2332,3626,2006-11-11,2006
7818,677,2326,787,2006-11-11,2006
7818,677,787,2326,2006-11-11,2006
7819,677,4000,714,2006-11-11,2006
7819,677,714,4000,2006-11-11,2006
7820,677,3325,941,2006-11-11,2006
7820,677,941,3325,2006-11-11,2006
7821,677,3828,1817,2006-11-11,2006
7821,677,1817,3828,2006-11-11,2006
7822,677,3745,3614,2006-11-11,2006
7822,677,3614,3745,2006-11-11,2006
7823,677,2502,3250,2006-11-11,2006
7823,677,3250,2502,2006-11-11,2006
7824,677,1953,2207,2006-11-11,2006
7824,677,2207,1953,2006-11-11,2006
7825,678,3678,1260,2006-10-14,2006
7825,678,1260,3678,2006-10-14,2006
7826,678,3648,1232,2006-10-14,2006
7826,678,1232,3648,2006-10-14,2006
7827,678,1222,1681,2006-10-14,2006
7827,678,1681,1222,2006-10-14,2006
7828,678,2427,2073,2006-10-14,2006
7828,678,2073,2427,2006-10-14,2006
7829,678,1219,2161,2006-10-14,2006
7829,678,2161,1219,2006-10-14,2006
7830,678,2913,3841,2006-10-14,2006
7830,678,3841,2913,2006-10-14,2006
7831,678,1513,1826,2006-10-14,2006
7831,678,1826,1513,2006-10-14,2006
7832,678,3057,208,2006-10-14,2006
7832,678,208,3057,2006-10-14,2006
7833,679,2949,3641,2006-10-10,2006
7833,679,3641,2949,2006-10-10,2006
7834,679,1502,3181,2006-10-10,2006
7834,679,3181,1502,2006-10-10,2006
7835,679,2336,1642,2006-10-10,2006
7835,679,1642,2336,2006-10-10,2006
7836,679,1559,3111,2006-10-10,2006
7836,679,3111,1559,2006-10-10,2006
7837,679,2424,4220,2006-10-10,2006
7837,679,4220,2424,2006-10-10,2006
7838,679,937,1613,2006-10-10,2006
7838,679,1613,937,2006-10-10,2006
7839,679,3725,1612,2006-10-10,2006
7839,679,1612,3725,2006-10-10,2006
7840,679,112,69,2006-10-10,2006
7840,679,69,112,2006-10-10,2006
7841,679,879,3115,2006-10-10,2006
7841,679,3115,879,2006-10-10,2006
7842,680,1748,3066,2006-09-23,2006
7842,680,3066,1748,2006-09-23,2006
7843,680,3914,2279,2006-09-23,2006
7843,680,2279,3914,2006-09-23,2006
7844,680,1515,3436,2006-09-23,2006
7844,680,3436,1515,2006-09-23,2006
7845,680,1143,2138,2006-09-23,2006
7845,680,2138,1143,2006-09-23,2006
7846,680,2160,3197,2006-09-23,2006
7846,680,3197,2160,2006-09-23,2006
7847,680,1746,934,2006-09-23,2006
7847,680,934,1746,2006-09-23,2006
7848,680,3494,2822,2006-09-23,2006
7848,680,2822,3494,2006-09-23,2006
7849,680,1522,2,2006-09-23,2006
7849,680,2,1522,2006-09-23,2006
7850,680,1492,2188,2006-09-23,2006
7850,680,2188,1492,2006-09-23,2006
7851,681,2243,3772,2006-08-26,2006
7851,681,3772,2243,2006-08-26,2006
7852,681,1491,410,2006-08-26,2006
7852,681,410,1491,2006-08-26,2006
7853,681,955,2814,2006-08-26,2006
7853,681,2814,955,2006-08-26,2006
7854,681,2073,4267,2006-08-26,2006
7854,681,4267,2073,2006-08-26,2006
7855,681,1255,4138,2006-08-26,2006
7855,681,4138,1255,2006-08-26,2006
7856,681,3574,2337,2006-08-26,2006
7856,681,2337,3574,2006-08-26,2006
7857,681,1450,740,2006-08-26,2006
7857,681,740,1450,2006-08-26,2006
7858,681,1618,4226,2006-08-26,2006
7858,681,4226,1618,2006-08-26,2006
7859,681,2913,318,2006-08-26,2006
7859,681,318,2913,2006-08-26,2006
7860,682,3493,3009,2006-08-17,2006
7860,682,3009,3493,2006-08-17,2006
7861,682,2182,3520,2006-08-17,2006
7861,682,3520,2182,2006-08-17,2006
7862,682,2267,3552,2006-08-17,2006
7862,682,3552,2267,2006-08-17,2006
7863,682,2079,1448,2006-08-17,2006
7863,682,1448,2079,2006-08-17,2006
7864,682,1953,4220,2006-08-17,2006
7864,682,4220,1953,2006-08-17,2006
7865,682,3310,4202,2006-08-17,2006
7865,682,4202,3310,2006-08-17,2006
7866,682,2889,2594,2006-08-17,2006
7866,682,2594,2889,2006-08-17,2006
7867,682,3115,2706,2006-08-17,2006
7867,682,2706,3115,2006-08-17,2006
7868,682,4035,1615,2006-08-17,2006
7868,682,1615,4035,2006-08-17,2006
7869,683,3922,180,2006-07-08,2006
7869,683,180,3922,2006-07-08,2006
7870,683,520,2814,2006-07-08,2006
7870,683,2814,520,2006-07-08,2006
7871,683,2949,3641,2006-07-08,2006
7871,683,3641,2949,2006-07-08,2006
7872,683,2625,693,2006-07-08,2006
7872,683,693,2625,2006-07-08,2006
7873,683,3855,1070,2006-07-08,2006
7873,683,1070,3855,2006-07-08,2006
7874,683,1255,1913,2006-07-08,2006
7874,683,1913,1255,2006-07-08,2006
7875,683,2667,3094,2006-07-08,2006
7875,683,3094,2667,2006-07-08,2006
7876,683,2073,60,2006-07-08,2006
7876,683,60,2073,2006-07-08,2006
7877,683,1198,3057,2006-07-08,2006
7877,683,3057,1198,2006-07-08,2006
7878,684,1448,830,2006-06-28,2006
7878,684,830,1448,2006-06-28,2006
7879,684,3678,2182,2006-06-28,2006
7879,684,2182,3678,2006-06-28,2006
7880,684,1143,410,2006-06-28,2006
7880,684,410,1143,2006-06-28,2006
7881,684,1709,1522,2006-06-28,2006
7881,684,1522,1709,2006-06-28,2006
7882,684,2079,2576,2006-06-28,2006
7882,684,2576,2079,2006-06-28,2006
7883,684,2138,1678,2006-06-28,2006
7883,684,1678,2138,2006-06-28,2006
7884,684,1222,112,2006-06-28,2006
7884,684,112,1222,2006-06-28,2006
7885,684,2337,3417,2006-06-28,2006
7885,684,3417,2337,2006-06-28,2006
7886,684,3520,2228,2006-06-28,2006
7886,684,2228,3520,2006-06-28,2006
7887,685,1232,3876,2006-06-24,2006
7887,685,3876,1232,2006-06-24,2006
7888,685,367,1612,2006-06-24,2006
7888,685,1612,367,2006-06-24,2006
7889,685,1502,1642,2006-06-24,2006
7889,685,1642,1502,2006-06-24,2006
7890,685,1835,1450,2006-06-24,2006
7890,685,1450,1835,2006-06-24,2006
7891,685,3725,3153,2006-06-24,2006
7891,685,3153,3725,2006-06-24,2006
7892,685,3841,2,2006-06-24,2006
7892,685,2,3841,2006-06-24,2006
7893,685,1215,1762,2006-06-24,2006
7893,685,1762,1215,2006-06-24,2006
7894,685,1559,1242,2006-06-24,2006
7894,685,1242,1559,2006-06-24,2006
7895,685,2837,740,2006-06-24,2006
7895,685,740,2837,2006-06-24,2006
7896,686,1748,1456,2006-05-27,2006
7896,686,1456,1748,2006-05-27,2006
7897,686,2267,3468,2006-05-27,2006
7897,686,3468,2267,2006-05-27,2006
7898,686,3493,69,2006-05-27,2006
7898,686,69,3493,2006-05-27,2006
7899,686,4156,3677,2006-05-27,2006
7899,686,3677,4156,2006-05-27,2006
7900,686,3914,3310,2006-05-27,2006
7900,686,3310,3914,2006-05-27,2006
7901,686,1724,3785,2006-05-27,2006
7901,686,3785,1724,2006-05-27,2006
7902,686,1219,4316,2006-05-27,2006
7902,686,4316,1219,2006-05-27,2006
7903,686,1421,3580,2006-05-27,2006
7903,686,3580,1421,2006-05-27,2006
7904,686,1515,878,2006-05-27,2006
7904,686,878,1515,2006-05-27,2006
7905,687,3922,180,2006-04-15,2006
7905,687,180,3922,2006-04-15,2006
7906,687,3648,955,2006-04-15,2006
7906,687,955,3648,2006-04-15,2006
7907,687,2949,1491,2006-04-15,2006
7907,687,1491,2949,2006-04-15,2006
7908,687,3956,2228,2006-04-15,2006
7908,687,2228,3956,2006-04-15,2006
7909,687,2667,818,2006-04-15,2006
7909,687,818,2667,2006-04-15,2006
7910,687,3009,4005,2006-04-15,2006
7910,687,4005,3009,2006-04-15,2006
7911,687,3987,3745,2006-04-15,2006
7911,687,3745,3987,2006-04-15,2006
7912,687,2138,2436,2006-04-15,2006
7912,687,2436,2138,2006-04-15,2006
7913,687,112,2855,2006-04-15,2006
7913,687,2855,112,2006-04-15,2006
7914,688,410,1835,2006-04-06,2006
7914,688,1835,410,2006-04-06,2006
7915,688,1143,1689,2006-04-06,2006
7915,688,1689,1143,2006-04-06,2006
7916,688,2814,3855,2006-04-06,2006
7916,688,3855,2814,2006-04-06,2006
7917,688,2182,1215,2006-04-06,2006
7917,688,1215,2182,2006-04-06,2006
7918,688,830,4202,2006-04-06,2006
7918,688,4202,830,2006-04-06,2006
7919,688,1222,520,2006-04-06,2006
7919,688,520,1222,2006-04-06,2006
7920,688,693,1779,2006-04-06,2006
7920,688,1779,693,2006-04-06,2006
7921,688,2079,657,2006-04-06,2006
7921,688,657,2079,2006-04-06,2006
7922,688,3785,3173,2006-04-06,2006
7922,688,3173,3785,2006-04-06,2006
7923,689,1260,2279,2006-03-04,2006
7923,689,2279,1260,2006-03-04,2006
7924,689,3914,4179,2006-03-04,2006
7924,689,4179,3914,2006-03-04,2006
7925,689,3830,3066,2006-03-04,2006
7925,689,3066,3830,2006-03-04,2006
7926,689,2424,983,2006-03-04,2006
7926,689,983,2424,2006-03-04,2006
7927,689,1709,1070,2006-03-04,2006
7927,689,1070,1709,2006-03-04,2006
7928,689,3876,1219,2006-03-04,2006
7928,689,1219,3876,2006-03-04,2006
7929,689,2138,2337,2006-03-04,2006
7929,689,2337,2138,2006-03-04,2006
7930,689,2752,2150,2006-03-04,2006
7930,689,2150,2752,2006-03-04,2006
7931,690,2243,792,2006-02-04,2006
7931,690,792,2243,2006-02-04,2006
7932,690,4156,1078,2006-02-04,2006
7932,690,1078,4156,2006-02-04,2006
7933,690,818,2625,2006-02-04,2006
7933,690,2625,818,2006-02-04,2006
7934,690,3772,4125,2006-02-04,2006
7934,690,4125,3772,2006-02-04,2006
7935,690,3310,955,2006-02-04,2006
7935,690,955,3310,2006-02-04,2006
7936,690,3468,3728,2006-02-04,2006
7936,690,3728,3468,2006-02-04,2006
7937,690,512,60,2006-02-04,2006
7937,690,60,512,2006-02-04,2006
7938,690,2667,1678,2006-02-04,2006
7938,690,1678,2667,2006-02-04,2006
7939,690,1835,4282,2006-02-04,2006
7939,690,4282,1835,2006-02-04,2006
7940,691,3922,3677,2006-01-16,2006
7940,691,3677,3922,2006-01-16,2006
7941,691,410,1792,2006-01-16,2006
7941,691,1792,410,2006-01-16,2006
7942,691,520,1198,2006-01-16,2006
7942,691,1198,520,2006-01-16,2006
7943,691,2182,3325,2006-01-16,2006
7943,691,3325,2182,2006-01-16,2006
7944,691,2814,1515,2006-01-16,2006
7944,691,1515,2814,2006-01-16,2006
7945,691,2316,1448,2006-01-16,2006
7945,691,1448,2316,2006-01-16,2006
7946,691,1219,3312,2006-01-16,2006
7946,691,3312,1219,2006-01-16,2006
7947,691,4202,1965,2006-01-16,2006
7947,691,1965,4202,2006-01-16,2006
7948,692,1260,3207,2005-11-19,2005
7948,692,3207,1260,2005-11-19,2005
7949,692,1421,1912,2005-11-19,2005
7949,692,1912,1421,2005-11-19,2005
7950,692,1748,3310,2005-11-19,2005
7950,692,3310,1748,2005-11-19,2005
7951,692,3830,3648,2005-11-19,2005
7951,692,3648,3830,2005-11-19,2005
7952,692,1724,3173,2005-11-19,2005
7952,692,3173,1724,2005-11-19,2005
7953,692,1689,2828,2005-11-19,2005
7953,692,2828,1689,2005-11-19,2005
7954,692,112,657,2005-11-19,2005
7954,692,657,112,2005-11-19,2005
7955,692,4005,4321,2005-11-19,2005
7955,692,4321,4005,2005-11-19,2005
7956,693,3493,955,2005-11-05,2005
7956,693,955,3493,2005-11-05,2005
7957,693,1143,1779,2005-11-05,2005
7957,693,1779,1143,2005-11-05,2005
7958,693,3855,830,2005-11-05,2005
7958,693,830,3855,2005-11-05,2005
7959,693,1232,759,2005-11-05,2005
7959,693,759,1232,2005-11-05,2005
7960,693,520,2706,2005-11-05,2005
7960,693,2706,520,2005-11-05,2005
7961,693,1515,879,2005-11-05,2005
7961,693,879,1515,2005-11-05,2005
7962,693,1835,3575,2005-11-05,2005
7962,693,3575,1835,2005-11-05,2005
7963,694,180,512,2005-10-07,2005
7963,694,512,180,2005-10-07,2005
7964,694,1678,1329,2005-10-07,2005
7964,694,1329,1678,2005-10-07,2005
7965,694,1491,3728,2005-10-07,2005
7965,694,3728,1491,2005-10-07,2005
7966,694,3772,3785,2005-10-07,2005
7966,694,3785,3772,2005-10-07,2005
7967,694,3310,2332,2005-10-07,2005
7967,694,2332,3310,2005-10-07,2005
7968,694,3325,1550,2005-10-07,2005
7968,694,1550,3325,2005-10-07,2005
7969,694,818,2105,2005-10-07,2005
7969,694,2105,818,2005-10-07,2005
7971,695,2279,3956,2005-10-03,2005
7971,695,3956,2279,2005-10-03,2005
7972,695,2182,941,2005-10-03,2005
7972,695,941,2182,2005-10-03,2005
7973,695,4156,3580,2005-10-03,2005
7973,695,3580,4156,2005-10-03,2005
7974,695,1198,2079,2005-10-03,2005
7974,695,2079,1198,2005-10-03,2005
7975,695,1219,112,2005-10-03,2005
7975,695,112,1219,2005-10-03,2005
7976,695,1222,2153,2005-10-03,2005
7976,695,2153,1222,2005-10-03,2005
7977,695,1448,1665,2005-10-03,2005
7977,695,1665,1448,2005-10-03,2005
7978,696,2243,1724,2005-08-20,2005
7978,696,1724,2243,2005-08-20,2005
7979,696,3922,3982,2005-08-20,2005
7979,696,3982,3922,2005-08-20,2005
7980,696,792,4125,2005-08-20,2005
7980,696,4125,792,2005-08-20,2005
7981,696,3493,1347,2005-08-20,2005
7981,696,1347,3493,2005-08-20,2005
7982,696,3830,4055,2005-08-20,2005
7982,696,4055,3830,2005-08-20,2005
7983,696,2260,983,2005-08-20,2005
7983,696,983,2260,2005-08-20,2005
7984,696,3173,2326,2005-08-20,2005
7984,696,2326,3173,2005-08-20,2005
7985,696,1792,2436,2005-08-20,2005
7985,696,2436,1792,2005-08-20,2005
7986,697,2424,3475,2005-08-06,2005
7986,697,3475,2424,2005-08-06,2005
7987,697,2182,787,2005-08-06,2005
7987,697,787,2182,2005-08-06,2005
7988,697,410,1689,2005-08-06,2005
7988,697,1689,410,2005-08-06,2005
7989,697,3207,3614,2005-08-06,2005
7989,697,3614,3207,2005-08-06,2005
7990,697,2079,3828,2005-08-06,2005
7990,697,3828,2079,2005-08-06,2005
7991,697,3914,3250,2005-08-06,2005
7991,697,3250,3914,2005-08-06,2005
7992,697,1232,1965,2005-08-06,2005
7992,697,1965,1232,2005-08-06,2005
7993,697,1198,2814,2005-08-06,2005
7993,697,2814,1198,2005-08-06,2005
7994,698,180,1078,2005-06-04,2005
7994,698,1078,180,2005-06-04,2005
7995,698,3009,3626,2005-06-04,2005
7995,698,3626,3009,2005-06-04,2005
7996,698,1260,3956,2005-06-04,2005
7996,698,3956,1260,2005-06-04,2005
7997,698,1491,2377,2005-06-04,2005
7997,698,2377,1491,2005-06-04,2005
7998,698,512,1912,2005-06-04,2005
7998,698,1912,512,2005-06-04,2005
7999,698,3207,620,2005-06-04,2005
7999,698,620,3207,2005-06-04,2005
8000,698,2279,2502,2005-06-04,2005
8000,698,2502,2279,2005-06-04,2005
8001,698,955,2911,2005-06-04,2005
8001,698,2911,955,2005-06-04,2005
8002,699,2243,792,2005-04-16,2005
8002,699,792,2243,2005-04-16,2005
8003,699,3772,4323,2005-04-16,2005
8003,699,4323,3772,2005-04-16,2005
8004,699,1748,4055,2005-04-16,2005
8004,699,4055,1748,2005-04-16,2005
8005,699,2260,2326,2005-04-16,2005
8005,699,2326,2260,2005-04-16,2005
8006,699,3830,2603,2005-04-16,2005
8006,699,2603,3830,2005-04-16,2005
8007,699,3475,3310,2005-04-16,2005
8007,699,3310,3475,2005-04-16,2005
8008,699,983,787,2005-04-16,2005
8008,699,787,983,2005-04-16,2005
8009,699,4125,2429,2005-04-16,2005
8009,699,2429,4125,2005-04-16,2005
8010,700,1260,3641,2005-04-09,2005
8010,700,3641,1260,2005-04-09,2005
8011,700,1491,410,2005-04-09,2005
8011,700,410,1491,2005-04-09,2005
8012,700,3493,1232,2005-04-09,2005
8012,700,1232,3493,2005-04-09,2005
8013,700,1689,3804,2005-04-09,2005
8013,700,3804,1689,2005-04-09,2005
8014,700,2182,3993,2005-04-09,2005
8014,700,3993,2182,2005-04-09,2005
8015,700,2079,3511,2005-04-09,2005
8015,700,3511,2079,2005-04-09,2005
8016,700,3207,3723,2005-04-09,2005
8016,700,3723,3207,2005-04-09,2005
8017,700,3914,3589,2005-04-09,2005
8017,700,3589,3914,2005-04-09,2005
8018,700,1965,3221,2005-04-09,2005
8018,700,3221,1965,2005-04-09,2005
8019,701,2949,319,2005-02-05,2005
8019,701,319,2949,2005-02-05,2005
8020,701,3614,277,2005-02-05,2005
8020,701,277,3614,2005-02-05,2005
8021,701,180,3922,2005-02-05,2005
8021,701,3922,180,2005-02-05,2005
8022,701,3956,3987,2005-02-05,2005
8022,701,3987,3956,2005-02-05,2005
8023,701,512,1078,2005-02-05,2005
8023,701,1078,512,2005-02-05,2005
8024,701,2119,1792,2005-02-05,2005
8024,701,1792,2119,2005-02-05,2005
8025,701,2279,3250,2005-02-05,2005
8025,701,3250,2279,2005-02-05,2005
8026,701,3009,2332,2005-02-05,2005
8026,701,2332,3009,2005-02-05,2005
8027,701,955,1198,2005-02-05,2005
8027,701,1198,955,2005-02-05,2005
8028,702,2949,787,2004-10-22,2004
8028,702,787,2949,2004-10-22,2004
8029,702,1260,3325,2004-10-22,2004
8029,702,3325,1260,2004-10-22,2004
8030,702,1748,3830,2004-10-22,2004
8030,702,3830,1748,2004-10-22,2004
8031,702,4055,4165,2004-10-22,2004
8031,702,4165,4055,2004-10-22,2004
8032,702,3956,2166,2004-10-22,2004
8032,702,2166,3956,2004-10-22,2004
8033,702,3475,1287,2004-10-22,2004
8033,702,1287,3475,2004-10-22,2004
8034,702,2326,1059,2004-10-22,2004
8034,702,1059,2326,2004-10-22,2004
8035,703,792,319,2004-08-21,2004
8035,703,319,792,2004-08-21,2004
8036,703,3310,983,2004-08-21,2004
8036,703,983,3310,2004-08-21,2004
8037,703,2243,4276,2004-08-21,2004
8037,703,4276,2243,2004-08-21,2004
8038,703,3987,2260,2004-08-21,2004
8038,703,2260,3987,2004-08-21,2004
8039,703,1078,2119,2004-08-21,2004
8039,703,2119,1078,2004-08-21,2004
8040,703,2332,1855,2004-08-21,2004
8040,703,1855,2332,2004-08-21,2004
8041,703,3009,955,2004-08-21,2004
8041,703,955,3009,2004-08-21,2004
8042,703,1070,4009,2004-08-21,2004
8042,703,4009,1070,2004-08-21,2004
8043,704,3641,2221,2004-06-19,2004
8043,704,2221,3641,2004-06-19,2004
8044,704,4055,1550,2004-06-19,2004
8044,704,1550,4055,2004-06-19,2004
8045,704,2625,3922,2004-06-19,2004
8045,704,3922,2625,2004-06-19,2004
8046,704,1748,4165,2004-06-19,2004
8046,704,4165,1748,2004-06-19,2004
8047,704,3956,277,2004-06-19,2004
